pair_id	public_object_id_a	public_object_id_b	task	pair_class	control_type	verification_source	verification_strength	verification_artifact_path	verification_artifact_sha256	eligibility_artifact_path	eligibility_artifact_sha256	verification_locator_sha256	field_aspects_available	language_script	source_identity	source_item_identity	representation_qualifier	archive_native_variant_evidence	reason	prohibited_interpretation
NLP-PAIR-D95FF81864B40E4C82A5	SURF-DCBPLTRACE2026V1R0001	SURF-DCBPLTRACE2026V1R0002	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	9a2db333ec24d1b3569047e07168ec06eee47e8457a0a9a1e4b08b6c125bfd68	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-DA40CED111B65093914E	SURF-CONTEMPORARYAICTRACE2026V1R0015	SURF-DGITRACE2026R0330	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_COMMON_WORD_ONLY	deterministic title token document-frequency census	MECHANICAL_LEXICAL_CONTROL	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	43f22c7cc29c442d311f7458725337c9fe63b7a50ce8d1252f3a7195d3ef7665	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	One common title token tests generic lexical attraction.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-DB02788872A667D19F70	SURF-LOCTRACE2026I0D14928A11A36D	SURF-LOCTRACE2026I0FC5475902FCD0	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	995fe70a35b025eca66f72388c9359ed8411d0fde047555b3874f94150804b5c	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-DC27C3B2F16E4BF155D6	SURF-VAMYEARTRACEV2R0023	SURF-VAMYEARTRACEV2R0024	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	c85e5640c29c23cba269282f26e8a36b2fc7ad9779291bcf313f632bced2713e	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-DC6F332A0C043A8C7E67	SURF-HISTORICALAICTRACE2026V1R0128	SURF-LOCTRACE2026I042E109F449088	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	589b541aa9b1a1bda296685dfa08b5ae9c1b3c1a460db049edb5d41c9dc659cd	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-DF762DBAF2291B777A4F	SURF-LOCTRACE2026R01054	SURF-LOCTRACE2026R01057	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	22fb41f3bd63e1e46670cfe2bc7d72dfeba1da5f5eb05664198b66945f7659af	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E1B78D3203727694A810	SURF-VAM20K-00001	SURF-VAM20K-00002	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	49655cd1447145e8e98738558a234e7e2444f4fab302862e5400977ba19cb8ef	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E245CB348E9EF1C8541D	SURF-LOCTRACE2026I465B210DEBF483	SURF-LOCTRACE2026I9CA05E44DAC058	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	47a5d8410fe56d8cc4ee9df4b64998612bbce3557889341f724ce997c0b5a09d	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E246FDCC989EFCA66DA1	SURF-LOCTRACE2026I4C0667D40FEADA	SURF-LOCTRACE2026IEE0B69945BF948	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	6ecd6ab1838ec0e165b0de48d62339a9abb76a7c0f546ed7d7bfd0f87a91bbff	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E2FBD1EEF90F9613059C	SURF-VAM20K-00539	SURF-VAM20K-00639	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	1a80a8d64943fcbf8e1a2e64e1870c40b43f4bb2de75b25a23cb5bab82d780d8	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E3DF9A9CDD07BDB1D2A1	SURF-MODERNAPITRACE2026R0019	SURF-MODERNAPITRACE2026R0020	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	65cd770dc8b0b7b7872b366cf8dd9906eec97dd0d01aca6f27153199ef0503d8	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E63E4D615F0D32E37675	SURF-LOCTRACE2026R01470	SURF-LOCTRACE2026R01471	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	5908c4c9f18d9d12f2eec5cceecd5641d32441ea9186a89c135e19759faed1b9	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E7C4FCD5E0C7BC3A89F6	SURF-VAMMODERNTRACE2026R0184	SURF-VAMMODERNTRACE2026R0185	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	c895ff2e17a0ac2ab0d6da0b43de542fd2301d2239854855c847cab7f23275b7	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E9389B608B46BE8261A5	SURF-CGS2026R0670	SURF-VAM20K-00518	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	50d715f67fa7c263d40db0a692245b3120474eac6cd28c324b6867078d767344	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-E98C53C942DFC067DDB4	SURF-HISTORICALAICTRACE2026V1R0010	SURF-LOCTRACE2026I1774C639F0CE9A	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	3a51b4036cd558df443f2e8474f4a3eec88823a74d43503814971992560b58c8	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EAEDC5048C25A15740EF	SURF-LOCTRACE2026R00075	SURF-LOCTRACE2026R01096	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	18b2cf5bb3750898590861aa5e3f41f859e87f56c186e6677bd37c626d4bd9f6	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EBAE50742802C464CC87	SURF-VAM20K-00533	SURF-VAM20K-00534	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	53db2197c8960e674b77f71e713c1e7bc8838865a371ece891f98d1ea117d53f	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EC773092B602C06C91C5	SURF-LOCTRACE2026I064E37238CDDF8	SURF-LOCTRACE2026I747A1F01A17A12	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	b0cb1e7c96466038584ed71e8ffc0dfd0417cd8221a3e6912940af168432c25a	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-ECF4CD8EC43F60631F32	SURF-LOCTRACE2026I75D2438B36B5CD	SURF-NBPOSTERTRACE2026V1R0044	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	DATE_ONLY_MATCH	governed Spacetime sourceDisplay equality with different source and title	MECHANICAL_METADATA_CONTROL	frontend/generated/trace-spacetime-v1/record-index.json	0f4720672f1e906301e3966dc3970737e3a1e459b27317b47018a2e6445c3dec	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	1d7b4d1be1aed1f7b44c57af61c7367987949dca6b96cbcdddc68403d7db9a00	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Matching recorded date alone must not become semantic affinity.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-ED56E935EFF87C437724	SURF-VAM20K-02951	SURF-VAM20K-03106	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	144233b8d786105743cfca6804601f56f4fe65a20ed5b7b9a1d38fd488d9b608	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EE428DD98888DDDE4CF8	SURF-LOCTRACE2026R02512	SURF-LOCTRACE2026R02571	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	RIGHTS_PROVENANCE_TEXT_SIMILARITY	frozen canonical sourceNotes exact hash with different governed titles	MECHANICAL_EXACT_HASH_CONTROL	generated/public_surfaces_prefreeze_candidate_v48.json	b16bb0158c3ea27cee2909e96631ab84f3c8f6d0356476e45e641eb27edb4f48	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	0800c179c02f719bb01164da5713912264a17f57175207a7474291f661ba087f	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Repeated notes test rights, provenance, and provider-template leakage.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EE658DAD4B43494081AB	SURF-LOCTRACE2026R00354	SURF-LOCTRACE2026R00360	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	4594df65bba15c107f4f058a84588b525f96bba2dc0f3114705dd98d3b2ab270	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EEA71CC5B2B3ACCEE1A2	SURF-HISTORICALAICTRACE2026V1R0101	SURF-MDA2026V2R0448	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_SCRIPT_ONLY	deterministic Unicode script census with different source identity	MECHANICAL_SCRIPT_CONTROL	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	87c0b8c066b8c0fad932b7e3275d201a9c17b79149252d51db0b4b5f89055f18	NLP_TITLE,NLP_SUBJECT|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	mixed	DIFFERENT		DIAGNOSTIC_NEGATIVE_CONTROL	false	Shared script alone tests language/script dominance.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EEABEAD0D4110FC071E5	SURF-LOCTRACE2026R01162	SURF-LOCTRACE2026R01234	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	c56aa2233e948e3a1c3e028ebca25cf2b215593acf229ae7b9ca806150348faf	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
NLP-PAIR-EEB2C2044AFB7BDEE3E1	SURF-VAMMODERNTRACE2026R0053	SURF-VAMMODERNTRACE2026R0054	NLP_TASK_E_SOURCE_LEAKAGE	DIAGNOSTIC_NEGATIVE_CONTROL	SAME_TITLE_DIFFERENT_ID	governed Context title exact-normalized equality plus distinct ledger identities	MECHANICAL_EXACT_TEXT_AND_IDENTITY	frontend/generated/trace-context-v1/records.json	c767b9661e4cb417cfaae3948d7ed2b974fc88e1dcc9a3686eae90ae8610a9e7	docs/audits/v49-phase2b-migration/18_SURFACE_ROW_LEDGER.tsv	48f98f68ca2ec0cef96c82ecc9c01e4129eb9a3f91e08b07ad9a59644a9d4e01	32ac7d90df186a4352d903e0c121a771eea27a3d01727f974c4ce499502589bd	NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE|NLP_TITLE,NLP_SUBJECT,NLP_SOURCE_NARRATIVE	Latin	SAME		DIAGNOSTIC_NEGATIVE_CONTROL	false	Exact same title across distinct public objects tests identity collapse.	Diagnostic control only; it is not a historical non-relation, semantic non-relation, probability, or evidence of influence.
